#: table_doi: 10.17182/hepdata.115022.v2/t40
#: name: ak7_correlations_y4_y4
#: description: The correlation matrix at the particle level of inclusive jet production cross section as a function of the jet transverse momentum~$p_\mathrm{T}$ for jets in $1.5 < |y| < 2.0$ clustered using the anti-$k_\mathrm{t}$ algorithm with $R=0.7$. It contains contributions from the data and from the \textsc{PYTHIA}~8 sample used to perform the unfolding.
#: data_file: ak7_correlations_y4_y4.yaml
#: keyword observables: correlations
Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   correlation
431.5   395.0   468.0   1499.0   1410.0   1588.0   -0.00013994
508.0   468.0   548.0   115.0   97.0   133.0   -0.0013672
508.0   468.0   548.0   153.5   133.0   174.0   0.0027774
508.0   468.0   548.0   197.0   174.0   220.0   -0.011397
508.0   468.0   548.0   246.0   220.0   272.0   0.028074
508.0   468.0   548.0   301.0   272.0   330.0   -0.066114
508.0   468.0   548.0   362.5   330.0   395.0   0.16367
508.0   468.0   548.0   431.5   395.0   468.0   -0.43498
508.0   468.0   548.0   508.0   468.0   548.0   1.0
508.0   468.0   548.0   593.0   548.0   638.0   -0.46004
508.0   468.0   548.0   687.5   638.0   737.0   0.17724
508.0   468.0   548.0   791.5   737.0   846.0   -0.067111
508.0   468.0   548.0   906.5   846.0   967.0   0.024623
508.0   468.0   548.0   1034.0   967.0   1101.0   -0.0087789
508.0   468.0   548.0   1174.5   1101.0   1248.0   0.0031171
508.0   468.0   548.0   1329.0   1248.0   1410.0   -0.0011395
508.0   468.0   548.0   1499.0   1410.0   1588.0   0.00042814
593.0   548.0   638.0   115.0   97.0   133.0   -0.00029443
593.0   548.0   638.0   153.5   133.0   174.0   -0.0006817
593.0   548.0   638.0   197.0   174.0   220.0   0.0041444
593.0   548.0   638.0   246.0   220.0   272.0   -0.010332
593.0   548.0   638.0   301.0   272.0   330.0   0.024095
593.0   548.0   638.0   362.5   330.0   395.0   -0.058613
593.0   548.0   638.0   431.5   395.0   468.0   0.15456
593.0   548.0   638.0   508.0   468.0   548.0   -0.46004
593.0   548.0   638.0   593.0   548.0   638.0   1.0
593.0   548.0   638.0   687.5   638.0   737.0   -0.50715
593.0   548.0   638.0   791.5   737.0   846.0   0.19185
593.0   548.0   638.0   906.5   846.0   967.0   -0.070599
593.0   548.0   638.0   1034.0   967.0   1101.0   0.025097
593.0   548.0   638.0   1174.5   1101.0   1248.0   -0.0088372
593.0   548.0   638.0   1329.0   1248.0   1410.0   0.003231
593.0   548.0   638.0   1499.0   1410.0   1588.0   -0.0011612
687.5   638.0   737.0   115.0   97.0   133.0   -0.00038028
687.5   638.0   737.0   153.5   133.0   174.0   0.00046479
687.5   638.0   737.0   197.0   174.0   220.0   -0.0015912
687.5   638.0   737.0   246.0   220.0   272.0   0.0038877
687.5   638.0   737.0   301.0   272.0   330.0   -0.0090674
687.5   638.0   737.0   362.5   330.0   395.0   0.022329
687.5   638.0   737.0   431.5   395.0   468.0   -0.059642
687.5   638.0   737.0   508.0   468.0   548.0   0.17724
687.5   638.0   737.0   593.0   548.0   638.0   -0.50715
687.5   638.0   737.0   687.5   638.0   737.0   1.0
687.5   638.0   737.0   791.5   737.0   846.0   -0.49186
687.5   638.0   737.0   906.5   846.0   967.0   0.18037
687.5   638.0   737.0   1034.0   967.0   1101.0   -0.064684
687.5   638.0   737.0   1174.5   1101.0   1248.0   0.022669
687.5   638.0   737.0   1329.0   1248.0   1410.0   -0.0081846
687.5   638.0   737.0   1499.0   1410.0   1588.0   0.0027373
791.5   737.0   846.0   115.0   97.0   133.0   -0.00015666
791.5   737.0   846.0   153.5   133.0   174.0   -4.6329e-05
791.5   737.0   846.0   197.0   174.0   220.0   0.00057125
791.5   737.0   846.0   246.0   220.0   272.0   -0.0014366
791.5   737.0   846.0   301.0   272.0   330.0   0.0034093
791.5   737.0   846.0   362.5   330.0   395.0   -0.0083125
791.5   737.0   846.0   431.5   395.0   468.0   0.022349
791.5   737.0   846.0   508.0   468.0   548.0   -0.067111
791.5   737.0   846.0   593.0   548.0   638.0   0.19185
791.5   737.0   846.0   687.5   638.0   737.0   -0.49186
791.5   737.0   846.0   791.5   737.0   846.0   1.0
791.5   737.0   846.0   906.5   846.0   967.0   -0.4629
791.5   737.0   846.0   1034.0   967.0   1101.0   0.16465
791.5   737.0   846.0   1174.5   1101.0   1248.0   -0.057943
791.5   737.0   846.0   1329.0   1248.0   1410.0   0.020423
791.5   737.0   846.0   1499.0   1410.0   1588.0   -0.0069307
906.5   846.0   967.0   115.0   97.0   133.0   -0.00017998
906.5   846.0   967.0   153.5   133.0   174.0   0.00012601
906.5   846.0   967.0   197.0   174.0   220.0   -0.00026756
906.5   846.0   967.0   246.0   220.0   272.0   0.00063426
906.5   846.0   967.0   301.0   272.0   330.0   -0.0014567
906.5   846.0   967.0   362.5   330.0   395.0   0.003242
906.5   846.0   967.0   431.5   395.0   468.0   -0.0084389
906.5   846.0   967.0   508.0   468.0   548.0   0.024623
906.5   846.0   967.0   593.0   548.0   638.0   -0.070599
906.5   846.0   967.0   687.5   638.0   737.0   0.18037
906.5   846.0   967.0   791.5   737.0   846.0   -0.4629
906.5   846.0   967.0   906.5   846.0   967.0   1.0
906.5   846.0   967.0   1034.0   967.0   1101.0   -0.42403
906.5   846.0   967.0   1174.5   1101.0   1248.0   0.14746
906.5   846.0   967.0   1329.0   1248.0   1410.0   -0.052489
906.5   846.0   967.0   1499.0   1410.0   1588.0   0.017391
1034.0   967.0   1101.0   115.0   97.0   133.0   -6.8793e-05
1034.0   967.0   1101.0   153.5   133.0   174.0   1.4189e-05
1034.0   967.0   1101.0   197.0   174.0   220.0   7.2535e-05
1034.0   967.0   1101.0   246.0   220.0   272.0   -0.00018859
1034.0   967.0   1101.0   301.0   272.0   330.0   0.00045854
1034.0   967.0   1101.0   362.5   330.0   395.0   -0.0010844
1034.0   967.0   1101.0   431.5   395.0   468.0   0.0029397
1034.0   967.0   1101.0   508.0   468.0   548.0   -0.0087789
1034.0   967.0   1101.0   593.0   548.0   638.0   0.025097
1034.0   967.0   1101.0   687.5   638.0   737.0   -0.064684
1034.0   967.0   1101.0   791.5   737.0   846.0   0.16465
1034.0   967.0   1101.0   906.5   846.0   967.0   -0.42403
1034.0   967.0   1101.0   1034.0   967.0   1101.0   1.0
1034.0   967.0   1101.0   1174.5   1101.0   1248.0   -0.4043
1034.0   967.0   1101.0   1329.0   1248.0   1410.0   0.14121
1034.0   967.0   1101.0   1499.0   1410.0   1588.0   -0.048545
1174.5   1101.0   1248.0   115.0   97.0   133.0   -1.7631e-05
1174.5   1101.0   1248.0   153.5   133.0   174.0   1.2793e-05
1174.5   1101.0   1248.0   197.0   174.0   220.0   -2.8202e-05
1174.5   1101.0   1248.0   246.0   220.0   272.0   6.7126e-05
1174.5   1101.0   1248.0   301.0   272.0   330.0   -0.00015721
1174.5   1101.0   1248.0   362.5   330.0   395.0   0.00038231
1174.5   1101.0   1248.0   431.5   395.0   468.0   -0.0010282
1174.5   1101.0   1248.0   508.0   468.0   548.0   0.0031171
1174.5   1101.0   1248.0   593.0   548.0   638.0   -0.0088372
1174.5   1101.0   1248.0   687.5   638.0   737.0   0.022669
1174.5   1101.0   1248.0   791.5   737.0   846.0   -0.057943
1174.5   1101.0   1248.0   906.5   846.0   967.0   0.14746
1174.5   1101.0   1248.0   1034.0   967.0   1101.0   -0.4043
1174.5   1101.0   1248.0   1174.5   1101.0   1248.0   1.0
1174.5   1101.0   1248.0   1329.0   1248.0   1410.0   -0.40525
1174.5   1101.0   1248.0   1499.0   1410.0   1588.0   0.13724
1329.0   1248.0   1410.0   115.0   97.0   133.0   -1.4272e-05
1329.0   1248.0   1410.0   153.5   133.0   174.0   4.2049e-06
1329.0   1248.0   1410.0   197.0   174.0   220.0   8.6107e-06
1329.0   1248.0   1410.0   246.0   220.0   272.0   -2.3226e-05
1329.0   1248.0   1410.0   301.0   272.0   330.0   5.7457e-05
1329.0   1248.0   1410.0   362.5   330.0   395.0   -0.00013939
1329.0   1248.0   1410.0   431.5   395.0   468.0   0.00037988
1329.0   1248.0   1410.0   508.0   468.0   548.0   -0.0011395
1329.0   1248.0   1410.0   593.0   548.0   638.0   0.003231
1329.0   1248.0   1410.0   687.5   638.0   737.0   -0.0081846
1329.0   1248.0   1410.0   791.5   737.0   846.0   0.020423
1329.0   1248.0   1410.0   906.5   846.0   967.0   -0.052489
1329.0   1248.0   1410.0   1034.0   967.0   1101.0   0.14121
1329.0   1248.0   1410.0   1174.5   1101.0   1248.0   -0.40525
1329.0   1248.0   1410.0   1329.0   1248.0   1410.0   1.0
1329.0   1248.0   1410.0   1499.0   1410.0   1588.0   -0.39362
1499.0   1410.0   1588.0   115.0   97.0   133.0   -7.0553e-06
1499.0   1410.0   1588.0   153.5   133.0   174.0   3.6966e-06
1499.0   1410.0   1588.0   197.0   174.0   220.0   -4.1186e-06
1499.0   1410.0   1588.0   246.0   220.0   272.0   9.1172e-06
1499.0   1410.0   1588.0   301.0   272.0   330.0   -2.0771e-05
1499.0   1410.0   1588.0   362.5   330.0   395.0   5.1964e-05
1499.0   1410.0   1588.0   431.5   395.0   468.0   -0.00013994
1499.0   1410.0   1588.0   508.0   468.0   548.0   0.00042814
1499.0   1410.0   1588.0   593.0   548.0   638.0   -0.0011612
1499.0   1410.0   1588.0   687.5   638.0   737.0   0.0027373
1499.0   1410.0   1588.0   791.5   737.0   846.0   -0.0069307
1499.0   1410.0   1588.0   906.5   846.0   967.0   0.017391
1499.0   1410.0   1588.0   1034.0   967.0   1101.0   -0.048545
1499.0   1410.0   1588.0   1174.5   1101.0   1248.0   0.13724
1499.0   1410.0   1588.0   1329.0   1248.0   1410.0   -0.39362
1499.0   1410.0   1588.0   1499.0   1410.0   1588.0   1.0
