#: table_doi: 10.17182/hepdata.115022.v2/t39
#: name: ak7_correlations_y4_y3
#: description: The correlation matrix at the particle level of inclusive jet production cross section as a function of the jet transverse momentum~$p_\mathrm{T}$ for jets in $1.5 < |y| < 2.0$and $1.0 < |y| < 1.5$ clustered using the anti-$k_\mathrm{t}$ algorithm with $R=0.7$. It contains contributions from the data and from the \textsc{PYTHIA}~8 sample used to perform the unfolding.
#: data_file: ak7_correlations_y4_y3.yaml
#: keyword observables: correlations
Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   correlation
153.5   133.0   174.0   593.0   548.0   638.0   0.00016041
153.5   133.0   174.0   687.5   638.0   737.0   2.0632e-05
153.5   133.0   174.0   791.5   737.0   846.0   7.4759e-05
153.5   133.0   174.0   906.5   846.0   967.0   2.3811e-05
153.5   133.0   174.0   1034.0   967.0   1101.0   1.6972e-05
153.5   133.0   174.0   1174.5   1101.0   1248.0   4.3954e-06
153.5   133.0   174.0   1329.0   1248.0   1410.0   1.1778e-05
153.5   133.0   174.0   1499.0   1410.0   1588.0   4.0727e-06
153.5   133.0   174.0   1686.0   1588.0   1784.0   6.0233e-07
153.5   133.0   174.0   1892.0   1784.0   2000.0   5.5854e-07
153.5   133.0   174.0   2119.0   2000.0   2238.0   -5.9878e-07
197.0   174.0   220.0   115.0   97.0   133.0   -0.00084768
197.0   174.0   220.0   153.5   133.0   174.0   0.0081903
197.0   174.0   220.0   197.0   174.0   220.0   -0.0099537
197.0   174.0   220.0   246.0   220.0   272.0   0.0133
197.0   174.0   220.0   301.0   272.0   330.0   -0.0055816
197.0   174.0   220.0   362.5   330.0   395.0   0.0027579
197.0   174.0   220.0   431.5   395.0   468.0   -0.0011709
197.0   174.0   220.0   508.0   468.0   548.0   0.0004918
197.0   174.0   220.0   593.0   548.0   638.0   -0.00024281
197.0   174.0   220.0   687.5   638.0   737.0   8.7264e-05
197.0   174.0   220.0   791.5   737.0   846.0   -5.5184e-05
197.0   174.0   220.0   906.5   846.0   967.0   1.3917e-05
197.0   174.0   220.0   1034.0   967.0   1101.0   -1.0672e-05
197.0   174.0   220.0   1174.5   1101.0   1248.0   3.0793e-06
197.0   174.0   220.0   1329.0   1248.0   1410.0   -3.6795e-06
197.0   174.0   220.0   1499.0   1410.0   1588.0   3.5735e-08
197.0   174.0   220.0   1686.0   1588.0   1784.0   -3.5328e-07
197.0   174.0   220.0   1892.0   1784.0   2000.0   6.6405e-08
197.0   174.0   220.0   2119.0   2000.0   2238.0   2.0353e-07
246.0   220.0   272.0   115.0   97.0   133.0   0.0002549
246.0   220.0   272.0   153.5   133.0   174.0   -0.0021575
246.0   220.0   272.0   197.0   174.0   220.0   0.013113
246.0   220.0   272.0   246.0   220.0   272.0   0.0023752
246.0   220.0   272.0   301.0   272.0   330.0   0.0027415
246.0   220.0   272.0   362.5   330.0   395.0   -0.00083688
246.0   220.0   272.0   431.5   395.0   468.0   0.00023119
246.0   220.0   272.0   508.0   468.0   548.0   -4.4254e-05
246.0   220.0   272.0   593.0   548.0   638.0   5.3256e-05
246.0   220.0   272.0   687.5   638.0   737.0   4.4543e-06
246.0   220.0   272.0   791.5   737.0   846.0   8.2824e-06
246.0   220.0   272.0   906.5   846.0   967.0   6.4924e-06
246.0   220.0   272.0   1034.0   967.0   1101.0   4.4579e-07
246.0   220.0   272.0   1174.5   1101.0   1248.0   2.1315e-06
246.0   220.0   272.0   1329.0   1248.0   1410.0   7.6424e-07
246.0   220.0   272.0   1499.0   1410.0   1588.0   1.1122e-06
246.0   220.0   272.0   1686.0   1588.0   1784.0   -2.8796e-07
246.0   220.0   272.0   1892.0   1784.0   2000.0   -1.7154e-07
246.0   220.0   272.0   2119.0   2000.0   2238.0   -1.7128e-07
301.0   272.0   330.0   115.0   97.0   133.0   -0.00064775
301.0   272.0   330.0   153.5   133.0   174.0   0.0015645
301.0   272.0   330.0   197.0   174.0   220.0   -0.0053847
301.0   272.0   330.0   246.0   220.0   272.0   0.0052167
301.0   272.0   330.0   301.0   272.0   330.0   -0.0001488
301.0   272.0   330.0   362.5   330.0   395.0   0.0025382
301.0   272.0   330.0   431.5   395.0   468.0   -0.00037253
301.0   272.0   330.0   508.0   468.0   548.0   0.00035806
301.0   272.0   330.0   593.0   548.0   638.0   -0.00014632
301.0   272.0   330.0   687.5   638.0   737.0   4.0439e-05
301.0   272.0   330.0   791.5   737.0   846.0   -1.1407e-05
301.0   272.0   330.0   906.5   846.0   967.0   5.3395e-06
301.0   272.0   330.0   1034.0   967.0   1101.0   2.7054e-06
301.0   272.0   330.0   1174.5   1101.0   1248.0   7.1099e-07
301.0   272.0   330.0   1329.0   1248.0   1410.0   1.58e-06
301.0   272.0   330.0   1499.0   1410.0   1588.0   -2.0591e-07
301.0   272.0   330.0   1686.0   1588.0   1784.0   1.3157e-06
301.0   272.0   330.0   1892.0   1784.0   2000.0   5.7417e-07
301.0   272.0   330.0   2119.0   2000.0   2238.0   6.8165e-07
362.5   330.0   395.0   115.0   97.0   133.0   -0.00016199
362.5   330.0   395.0   153.5   133.0   174.0   -0.00046663
362.5   330.0   395.0   197.0   174.0   220.0   0.0025097
362.5   330.0   395.0   246.0   220.0   272.0   -0.0020845
362.5   330.0   395.0   301.0   272.0   330.0   0.004624
362.5   330.0   395.0   362.5   330.0   395.0   -0.0073531
362.5   330.0   395.0   431.5   395.0   468.0   0.0059232
362.5   330.0   395.0   508.0   468.0   548.0   -0.0019958
362.5   330.0   395.0   593.0   548.0   638.0   0.0010943
362.5   330.0   395.0   687.5   638.0   737.0   -0.00044968
362.5   330.0   395.0   791.5   737.0   846.0   0.00022424
362.5   330.0   395.0   906.5   846.0   967.0   -7.5439e-05
362.5   330.0   395.0   1034.0   967.0   1101.0   4.2106e-05
362.5   330.0   395.0   1174.5   1101.0   1248.0   -1.2723e-05
362.5   330.0   395.0   1329.0   1248.0   1410.0   8.2488e-06
362.5   330.0   395.0   1499.0   1410.0   1588.0   6.8576e-08
362.5   330.0   395.0   1686.0   1588.0   1784.0   -7.2855e-07
362.5   330.0   395.0   1892.0   1784.0   2000.0   -1.0317e-06
362.5   330.0   395.0   2119.0   2000.0   2238.0   -6.3923e-07
431.5   395.0   468.0   115.0   97.0   133.0   -0.00037033
431.5   395.0   468.0   153.5   133.0   174.0   0.00037874
431.5   395.0   468.0   197.0   174.0   220.0   -0.00095743
431.5   395.0   468.0   246.0   220.0   272.0   0.00086664
431.5   395.0   468.0   301.0   272.0   330.0   -0.0012658
431.5   395.0   468.0   362.5   330.0   395.0   0.0062105
431.5   395.0   468.0   431.5   395.0   468.0   -0.0072597
431.5   395.0   468.0   508.0   468.0   548.0   0.0083255
431.5   395.0   468.0   593.0   548.0   638.0   -0.0037095
431.5   395.0   468.0   687.5   638.0   737.0   0.0016935
431.5   395.0   468.0   791.5   737.0   846.0   -0.00070757
431.5   395.0   468.0   906.5   846.0   967.0   0.00032635
431.5   395.0   468.0   1034.0   967.0   1101.0   -0.00011743
431.5   395.0   468.0   1174.5   1101.0   1248.0   6.7616e-05
431.5   395.0   468.0   1329.0   1248.0   1410.0   -1.7157e-05
431.5   395.0   468.0   1499.0   1410.0   1588.0   6.6884e-06
431.5   395.0   468.0   1686.0   1588.0   1784.0   3.8736e-06
431.5   395.0   468.0   1892.0   1784.0   2000.0   2.4392e-07
431.5   395.0   468.0   2119.0   2000.0   2238.0   5.9554e-06
508.0   468.0   548.0   115.0   97.0   133.0   -8.6324e-05
508.0   468.0   548.0   153.5   133.0   174.0   -5.9588e-05
508.0   468.0   548.0   197.0   174.0   220.0   0.00045717
508.0   468.0   548.0   246.0   220.0   272.0   -0.00052656
508.0   468.0   548.0   301.0   272.0   330.0   0.0010976
508.0   468.0   548.0   362.5   330.0   395.0   -0.0023779
508.0   468.0   548.0   431.5   395.0   468.0   0.0095294
508.0   468.0   548.0   508.0   468.0   548.0   -0.0096599
508.0   468.0   548.0   593.0   548.0   638.0   0.0087251
508.0   468.0   548.0   687.5   638.0   737.0   -0.0038045
508.0   468.0   548.0   791.5   737.0   846.0   0.0018361
508.0   468.0   548.0   906.5   846.0   967.0   -0.00068151
508.0   468.0   548.0   1034.0   967.0   1101.0   0.00033359
508.0   468.0   548.0   1174.5   1101.0   1248.0   -0.00011992
508.0   468.0   548.0   1329.0   1248.0   1410.0   5.3554e-05
508.0   468.0   548.0   1499.0   1410.0   1588.0   -2.0455e-06
508.0   468.0   548.0   1686.0   1588.0   1784.0   -8.0653e-06
508.0   468.0   548.0   1892.0   1784.0   2000.0   -8.4262e-06
508.0   468.0   548.0   2119.0   2000.0   2238.0   7.0868e-06
593.0   548.0   638.0   115.0   97.0   133.0   -0.00029946
593.0   548.0   638.0   153.5   133.0   174.0   0.00018838
593.0   548.0   638.0   197.0   174.0   220.0   -0.00028237
593.0   548.0   638.0   246.0   220.0   272.0   0.00040586
593.0   548.0   638.0   301.0   272.0   330.0   -0.00072538
593.0   548.0   638.0   362.5   330.0   395.0   0.0017389
593.0   548.0   638.0   431.5   395.0   468.0   -0.0047335
593.0   548.0   638.0   508.0   468.0   548.0   0.010708
593.0   548.0   638.0   593.0   548.0   638.0   -0.015901
593.0   548.0   638.0   687.5   638.0   737.0   0.009156
593.0   548.0   638.0   791.5   737.0   846.0   -0.0035932
593.0   548.0   638.0   906.5   846.0   967.0   0.001694
593.0   548.0   638.0   1034.0   967.0   1101.0   -0.00057476
593.0   548.0   638.0   1174.5   1101.0   1248.0   0.0003212
593.0   548.0   638.0   1329.0   1248.0   1410.0   -5.1912e-05
593.0   548.0   638.0   1499.0   1410.0   1588.0   5.5366e-06
593.0   548.0   638.0   1686.0   1588.0   1784.0   3.4046e-05
593.0   548.0   638.0   1892.0   1784.0   2000.0   1.8053e-05
593.0   548.0   638.0   2119.0   2000.0   2238.0   -2.0443e-05
687.5   638.0   737.0   115.0   97.0   133.0   -8.3453e-05
687.5   638.0   737.0   153.5   133.0   174.0   1.2469e-05
687.5   638.0   737.0   197.0   174.0   220.0   0.00010074
687.5   638.0   737.0   246.0   220.0   272.0   -0.00017595
687.5   638.0   737.0   301.0   272.0   330.0   0.00036181
687.5   638.0   737.0   362.5   330.0   395.0   -0.00082562
687.5   638.0   737.0   431.5   395.0   468.0   0.0023039
687.5   638.0   737.0   508.0   468.0   548.0   -0.0051395
687.5   638.0   737.0   593.0   548.0   638.0   0.011284
687.5   638.0   737.0   687.5   638.0   737.0   -0.016663
687.5   638.0   737.0   791.5   737.0   846.0   0.011501
687.5   638.0   737.0   906.5   846.0   967.0   -0.0039795
687.5   638.0   737.0   1034.0   967.0   1101.0   0.0020661
687.5   638.0   737.0   1174.5   1101.0   1248.0   -0.0007388
687.5   638.0   737.0   1329.0   1248.0   1410.0   0.00027324
687.5   638.0   737.0   1499.0   1410.0   1588.0   -1.7852e-06
687.5   638.0   737.0   1686.0   1588.0   1784.0   -4.2688e-05
687.5   638.0   737.0   1892.0   1784.0   2000.0   -3.4657e-06
687.5   638.0   737.0   2119.0   2000.0   2238.0   2.6964e-05
791.5   737.0   846.0   115.0   97.0   133.0   -8.9677e-05
791.5   737.0   846.0   153.5   133.0   174.0   5.1578e-05
791.5   737.0   846.0   197.0   174.0   220.0   -6.0614e-05
791.5   737.0   846.0   246.0   220.0   272.0   9.7623e-05
791.5   737.0   846.0   301.0   272.0   330.0   -0.00017869
791.5   737.0   846.0   362.5   330.0   395.0   0.00043739
791.5   737.0   846.0   431.5   395.0   468.0   -0.0010616
791.5   737.0   846.0   508.0   468.0   548.0   0.0026491
791.5   737.0   846.0   593.0   548.0   638.0   -0.0052656
791.5   737.0   846.0   687.5   638.0   737.0   0.01277
791.5   737.0   846.0   791.5   737.0   846.0   -0.01565
791.5   737.0   846.0   906.5   846.0   967.0   0.011728
791.5   737.0   846.0   1034.0   967.0   1101.0   -0.0040171
791.5   737.0   846.0   1174.5   1101.0   1248.0   0.0021812
791.5   737.0   846.0   1329.0   1248.0   1410.0   -0.00056927
791.5   737.0   846.0   1499.0   1410.0   1588.0   0.00022418
791.5   737.0   846.0   1686.0   1588.0   1784.0   -8.1516e-08
791.5   737.0   846.0   1892.0   1784.0   2000.0   7.7296e-05
791.5   737.0   846.0   2119.0   2000.0   2238.0   -9.0282e-05
906.5   846.0   967.0   115.0   97.0   133.0   -5.9875e-05
906.5   846.0   967.0   153.5   133.0   174.0   2.0796e-05
906.5   846.0   967.0   197.0   174.0   220.0   1.9006e-05
906.5   846.0   967.0   246.0   220.0   272.0   -4.2857e-05
906.5   846.0   967.0   301.0   272.0   330.0   9.7028e-05
906.5   846.0   967.0   362.5   330.0   395.0   -0.00021245
906.5   846.0   967.0   431.5   395.0   468.0   0.00056418
906.5   846.0   967.0   508.0   468.0   548.0   -0.0012444
906.5   846.0   967.0   593.0   548.0   638.0   0.0029909
906.5   846.0   967.0   687.5   638.0   737.0   -0.0058192
906.5   846.0   967.0   791.5   737.0   846.0   0.014006
906.5   846.0   967.0   906.5   846.0   967.0   -0.012827
906.5   846.0   967.0   1034.0   967.0   1101.0   0.011919
906.5   846.0   967.0   1174.5   1101.0   1248.0   -0.0039662
906.5   846.0   967.0   1329.0   1248.0   1410.0   0.0016908
906.5   846.0   967.0   1499.0   1410.0   1588.0   -0.00021016
906.5   846.0   967.0   1686.0   1588.0   1784.0   -5.9842e-05
906.5   846.0   967.0   1892.0   1784.0   2000.0   0.0001008
906.5   846.0   967.0   2119.0   2000.0   2238.0   0.00012564
1034.0   967.0   1101.0   115.0   97.0   133.0   -3.1898e-05
1034.0   967.0   1101.0   153.5   133.0   174.0   1.7459e-05
1034.0   967.0   1101.0   197.0   174.0   220.0   -1.7347e-05
1034.0   967.0   1101.0   246.0   220.0   272.0   3.0656e-05
1034.0   967.0   1101.0   301.0   272.0   330.0   -5.6842e-05
1034.0   967.0   1101.0   362.5   330.0   395.0   0.00013653
1034.0   967.0   1101.0   431.5   395.0   468.0   -0.00030359
1034.0   967.0   1101.0   508.0   468.0   548.0   0.00075612
1034.0   967.0   1101.0   593.0   548.0   638.0   -0.0015701
1034.0   967.0   1101.0   687.5   638.0   737.0   0.0033945
1034.0   967.0   1101.0   791.5   737.0   846.0   -0.0064162
1034.0   967.0   1101.0   906.5   846.0   967.0   0.01461
1034.0   967.0   1101.0   1034.0   967.0   1101.0   -0.014658
1034.0   967.0   1101.0   1174.5   1101.0   1248.0   0.012827
1034.0   967.0   1101.0   1329.0   1248.0   1410.0   -0.0037044
1034.0   967.0   1101.0   1499.0   1410.0   1588.0   0.0015841
1034.0   967.0   1101.0   1686.0   1588.0   1784.0   -8.5073e-05
1034.0   967.0   1101.0   1892.0   1784.0   2000.0   0.00030024
1034.0   967.0   1101.0   2119.0   2000.0   2238.0   -0.00055959
1174.5   1101.0   1248.0   115.0   97.0   133.0   -4.6512e-06
1174.5   1101.0   1248.0   153.5   133.0   174.0   6.9347e-07
1174.5   1101.0   1248.0   197.0   174.0   220.0   5.7982e-06
1174.5   1101.0   1248.0   246.0   220.0   272.0   -1.2177e-05
1174.5   1101.0   1248.0   301.0   272.0   330.0   2.7455e-05
1174.5   1101.0   1248.0   362.5   330.0   395.0   -5.94e-05
1174.5   1101.0   1248.0   431.5   395.0   468.0   0.00015019
1174.5   1101.0   1248.0   508.0   468.0   548.0   -0.00033239
1174.5   1101.0   1248.0   593.0   548.0   638.0   0.00079788
1174.5   1101.0   1248.0   687.5   638.0   737.0   -0.0015124
1174.5   1101.0   1248.0   791.5   737.0   846.0   0.0034838
1174.5   1101.0   1248.0   906.5   846.0   967.0   -0.0064621
1174.5   1101.0   1248.0   1034.0   967.0   1101.0   0.015381
1174.5   1101.0   1248.0   1174.5   1101.0   1248.0   -0.018648
1174.5   1101.0   1248.0   1329.0   1248.0   1410.0   0.011828
1174.5   1101.0   1248.0   1499.0   1410.0   1588.0   -0.0032764
1174.5   1101.0   1248.0   1686.0   1588.0   1784.0   0.0005034
1174.5   1101.0   1248.0   1892.0   1784.0   2000.0   -0.00014964
1174.5   1101.0   1248.0   2119.0   2000.0   2238.0   0.0012884
1329.0   1248.0   1410.0   115.0   97.0   133.0   -6.2234e-06
1329.0   1248.0   1410.0   153.5   133.0   174.0   3.448e-06
1329.0   1248.0   1410.0   197.0   174.0   220.0   -3.5894e-06
1329.0   1248.0   1410.0   246.0   220.0   272.0   6.6196e-06
1329.0   1248.0   1410.0   301.0   272.0   330.0   -1.2439e-05
1329.0   1248.0   1410.0   362.5   330.0   395.0   2.8808e-05
1329.0   1248.0   1410.0   431.5   395.0   468.0   -6.6678e-05
1329.0   1248.0   1410.0   508.0   468.0   548.0   0.00017412
1329.0   1248.0   1410.0   593.0   548.0   638.0   -0.00038144
1329.0   1248.0   1410.0   687.5   638.0   737.0   0.00085311
1329.0   1248.0   1410.0   791.5   737.0   846.0   -0.0017404
1329.0   1248.0   1410.0   906.5   846.0   967.0   0.0038551
1329.0   1248.0   1410.0   1034.0   967.0   1101.0   -0.0075529
1329.0   1248.0   1410.0   1174.5   1101.0   1248.0   0.016761
1329.0   1248.0   1410.0   1329.0   1248.0   1410.0   -0.020328
1329.0   1248.0   1410.0   1499.0   1410.0   1588.0   0.011276
1329.0   1248.0   1410.0   1686.0   1588.0   1784.0   -0.0020778
1329.0   1248.0   1410.0   1892.0   1784.0   2000.0   0.001595
1329.0   1248.0   1410.0   2119.0   2000.0   2238.0   -0.0038261
1499.0   1410.0   1588.0   115.0   97.0   133.0   -2.2078e-06
1499.0   1410.0   1588.0   153.5   133.0   174.0   4.2452e-07
1499.0   1410.0   1588.0   197.0   174.0   220.0   2.2201e-06
1499.0   1410.0   1588.0   246.0   220.0   272.0   -5.0209e-06
1499.0   1410.0   1588.0   301.0   272.0   330.0   1.1057e-05
1499.0   1410.0   1588.0   362.5   330.0   395.0   -2.405e-05
1499.0   1410.0   1588.0   431.5   395.0   468.0   5.9989e-05
1499.0   1410.0   1588.0   508.0   468.0   548.0   -0.00014417
1499.0   1410.0   1588.0   593.0   548.0   638.0   0.00033428
1499.0   1410.0   1588.0   687.5   638.0   737.0   -0.00065249
1499.0   1410.0   1588.0   791.5   737.0   846.0   0.0011674
1499.0   1410.0   1588.0   906.5   846.0   967.0   -0.0022184
1499.0   1410.0   1588.0   1034.0   967.0   1101.0   0.0044051
1499.0   1410.0   1588.0   1174.5   1101.0   1248.0   -0.0093802
1499.0   1410.0   1588.0   1329.0   1248.0   1410.0   0.02219
1499.0   1410.0   1588.0   1499.0   1410.0   1588.0   -0.02567
1499.0   1410.0   1588.0   1686.0   1588.0   1784.0   0.011895
1499.0   1410.0   1588.0   1892.0   1784.0   2000.0   -0.006446
1499.0   1410.0   1588.0   2119.0   2000.0   2238.0   0.011899
