#: table_doi: 10.17182/hepdata.115022.v2/t26
#: name: ak7_correlations_y1_y2
#: description: The correlation matrix at the particle level of inclusive jet production cross section as a function of the jet transverse momentum~$p_\mathrm{T}$ for jets in $|y| < 0.5$and $0.5 < |y| < 1.0$ clustered using the anti-$k_\mathrm{t}$ algorithm with $R=0.7$. It contains contributions from the data and from the \textsc{PYTHIA}~8 sample used to perform the unfolding.
#: data_file: ak7_correlations_y1_y2.yaml
#: keyword observables: correlations
Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   correlation
197.0   174.0   220.0   2643.5   2500.0   2787.0   -1.2382e-07
246.0   220.0   272.0   115.0   97.0   133.0   -4.2047e-05
246.0   220.0   272.0   153.5   133.0   174.0   -0.002147
246.0   220.0   272.0   197.0   174.0   220.0   0.016057
246.0   220.0   272.0   246.0   220.0   272.0   0.014852
246.0   220.0   272.0   301.0   272.0   330.0   0.000427
246.0   220.0   272.0   362.5   330.0   395.0   0.00056933
246.0   220.0   272.0   431.5   395.0   468.0   -0.00015989
246.0   220.0   272.0   508.0   468.0   548.0   6.1502e-05
246.0   220.0   272.0   593.0   548.0   638.0   0.00011272
246.0   220.0   272.0   687.5   638.0   737.0   -1.3578e-05
246.0   220.0   272.0   791.5   737.0   846.0   3.487e-05
246.0   220.0   272.0   906.5   846.0   967.0   1.2565e-05
246.0   220.0   272.0   1034.0   967.0   1101.0   1.2274e-05
246.0   220.0   272.0   1174.5   1101.0   1248.0   6.1441e-06
246.0   220.0   272.0   1329.0   1248.0   1410.0   5.0663e-06
246.0   220.0   272.0   1499.0   1410.0   1588.0   2.0477e-06
246.0   220.0   272.0   1686.0   1588.0   1784.0   1.6328e-06
246.0   220.0   272.0   1892.0   1784.0   2000.0   5.6889e-07
246.0   220.0   272.0   2119.0   2000.0   2238.0   5.259e-07
246.0   220.0   272.0   2369.0   2238.0   2500.0   4.358e-07
246.0   220.0   272.0   2643.5   2500.0   2787.0   7.3124e-08
301.0   272.0   330.0   115.0   97.0   133.0   -0.00082147
301.0   272.0   330.0   153.5   133.0   174.0   0.0016177
301.0   272.0   330.0   197.0   174.0   220.0   -0.0058032
301.0   272.0   330.0   246.0   220.0   272.0   -7.3457e-05
301.0   272.0   330.0   301.0   272.0   330.0   0.011235
301.0   272.0   330.0   362.5   330.0   395.0   -0.00055131
301.0   272.0   330.0   431.5   395.0   468.0   0.0010531
301.0   272.0   330.0   508.0   468.0   548.0   0.00012804
301.0   272.0   330.0   593.0   548.0   638.0   -0.00018995
301.0   272.0   330.0   687.5   638.0   737.0   9.6378e-05
301.0   272.0   330.0   791.5   737.0   846.0   -2.4947e-05
301.0   272.0   330.0   906.5   846.0   967.0   1.6198e-05
301.0   272.0   330.0   1034.0   967.0   1101.0   5.3413e-07
301.0   272.0   330.0   1174.5   1101.0   1248.0   6.23e-06
301.0   272.0   330.0   1329.0   1248.0   1410.0   3.7696e-08
301.0   272.0   330.0   1499.0   1410.0   1588.0   2.6229e-06
301.0   272.0   330.0   1686.0   1588.0   1784.0   9.1963e-07
301.0   272.0   330.0   1892.0   1784.0   2000.0   1.3355e-06
301.0   272.0   330.0   2119.0   2000.0   2238.0   6.56e-07
301.0   272.0   330.0   2369.0   2238.0   2500.0   -4.4404e-07
301.0   272.0   330.0   2643.5   2500.0   2787.0   2.7369e-07
362.5   330.0   395.0   115.0   97.0   133.0   -0.00062334
362.5   330.0   395.0   153.5   133.0   174.0   -0.00022962
362.5   330.0   395.0   197.0   174.0   220.0   0.0025461
362.5   330.0   395.0   246.0   220.0   272.0   0.00070837
362.5   330.0   395.0   301.0   272.0   330.0   -0.00057518
362.5   330.0   395.0   362.5   330.0   395.0   0.0013131
362.5   330.0   395.0   431.5   395.0   468.0   0.0036539
362.5   330.0   395.0   508.0   468.0   548.0   -0.00092358
362.5   330.0   395.0   593.0   548.0   638.0   0.0010917
362.5   330.0   395.0   687.5   638.0   737.0   -0.00042305
362.5   330.0   395.0   791.5   737.0   846.0   0.00021752
362.5   330.0   395.0   906.5   846.0   967.0   -4.0155e-05
362.5   330.0   395.0   1034.0   967.0   1101.0   4.8565e-05
362.5   330.0   395.0   1174.5   1101.0   1248.0   -2.1507e-06
362.5   330.0   395.0   1329.0   1248.0   1410.0   1.711e-05
362.5   330.0   395.0   1499.0   1410.0   1588.0   1.9303e-06
362.5   330.0   395.0   1686.0   1588.0   1784.0   4.5334e-06
362.5   330.0   395.0   1892.0   1784.0   2000.0   1.1142e-07
362.5   330.0   395.0   2119.0   2000.0   2238.0   6.4287e-07
362.5   330.0   395.0   2369.0   2238.0   2500.0   9.7705e-07
362.5   330.0   395.0   2643.5   2500.0   2787.0   -1.9694e-07
431.5   395.0   468.0   115.0   97.0   133.0   -0.0006107
431.5   395.0   468.0   153.5   133.0   174.0   0.00045101
431.5   395.0   468.0   197.0   174.0   220.0   -0.00096984
431.5   395.0   468.0   246.0   220.0   272.0   -0.00028417
431.5   395.0   468.0   301.0   272.0   330.0   0.0012
431.5   395.0   468.0   362.5   330.0   395.0   0.0030383
431.5   395.0   468.0   431.5   395.0   468.0   0.0016688
431.5   395.0   468.0   508.0   468.0   548.0   0.0076478
431.5   395.0   468.0   593.0   548.0   638.0   -0.0035553
431.5   395.0   468.0   687.5   638.0   737.0   0.0016319
431.5   395.0   468.0   791.5   737.0   846.0   -0.00055821
431.5   395.0   468.0   906.5   846.0   967.0   0.00028395
431.5   395.0   468.0   1034.0   967.0   1101.0   -6.7208e-05
431.5   395.0   468.0   1174.5   1101.0   1248.0   7.374e-05
431.5   395.0   468.0   1329.0   1248.0   1410.0   -1.1482e-05
431.5   395.0   468.0   1499.0   1410.0   1588.0   1.9517e-05
431.5   395.0   468.0   1686.0   1588.0   1784.0   5.3708e-06
431.5   395.0   468.0   1892.0   1784.0   2000.0   6.4747e-06
431.5   395.0   468.0   2119.0   2000.0   2238.0   3.6942e-06
431.5   395.0   468.0   2369.0   2238.0   2500.0   7.5931e-07
431.5   395.0   468.0   2643.5   2500.0   2787.0   2.4216e-08
508.0   468.0   548.0   115.0   97.0   133.0   -0.00053989
508.0   468.0   548.0   153.5   133.0   174.0   0.00015122
508.0   468.0   548.0   197.0   174.0   220.0   0.0003689
508.0   468.0   548.0   246.0   220.0   272.0   8.7419e-05
508.0   468.0   548.0   301.0   272.0   330.0   0.00011413
508.0   468.0   548.0   362.5   330.0   395.0   -0.00076529
508.0   468.0   548.0   431.5   395.0   468.0   0.0076698
508.0   468.0   548.0   508.0   468.0   548.0   0.0019138
508.0   468.0   548.0   593.0   548.0   638.0   0.0076472
508.0   468.0   548.0   687.5   638.0   737.0   -0.0030696
508.0   468.0   548.0   791.5   737.0   846.0   0.0015125
508.0   468.0   548.0   906.5   846.0   967.0   -0.00046421
508.0   468.0   548.0   1034.0   967.0   1101.0   0.00034746
508.0   468.0   548.0   1174.5   1101.0   1248.0   -8.3104e-05
508.0   468.0   548.0   1329.0   1248.0   1410.0   0.00011187
508.0   468.0   548.0   1499.0   1410.0   1588.0   -7.5284e-06
508.0   468.0   548.0   1686.0   1588.0   1784.0   2.5907e-05
508.0   468.0   548.0   1892.0   1784.0   2000.0   -2.7753e-06
508.0   468.0   548.0   2119.0   2000.0   2238.0   8.437e-06
508.0   468.0   548.0   2369.0   2238.0   2500.0   1.1647e-05
508.0   468.0   548.0   2643.5   2500.0   2787.0   -5.8364e-06
593.0   548.0   638.0   115.0   97.0   133.0   -0.00042788
593.0   548.0   638.0   153.5   133.0   174.0   0.00021537
593.0   548.0   638.0   197.0   174.0   220.0   -0.00021629
593.0   548.0   638.0   246.0   220.0   272.0   0.00010605
593.0   548.0   638.0   301.0   272.0   330.0   -0.00019835
593.0   548.0   638.0   362.5   330.0   395.0   0.0010217
593.0   548.0   638.0   431.5   395.0   468.0   -0.0034605
593.0   548.0   638.0   508.0   468.0   548.0   0.0074981
593.0   548.0   638.0   593.0   548.0   638.0   -0.0069228
593.0   548.0   638.0   687.5   638.0   737.0   0.005952
593.0   548.0   638.0   791.5   737.0   846.0   -0.0014136
593.0   548.0   638.0   906.5   846.0   967.0   0.0013252
593.0   548.0   638.0   1034.0   967.0   1101.0   -0.00026603
593.0   548.0   638.0   1174.5   1101.0   1248.0   0.00041226
593.0   548.0   638.0   1329.0   1248.0   1410.0   -9.2117e-05
593.0   548.0   638.0   1499.0   1410.0   1588.0   9.1688e-05
593.0   548.0   638.0   1686.0   1588.0   1784.0   9.8849e-06
593.0   548.0   638.0   1892.0   1784.0   2000.0   2.5696e-05
593.0   548.0   638.0   2119.0   2000.0   2238.0   1.6649e-05
593.0   548.0   638.0   2369.0   2238.0   2500.0   -6.8513e-06
593.0   548.0   638.0   2643.5   2500.0   2787.0   8.568e-06
687.5   638.0   737.0   115.0   97.0   133.0   -0.00047607
687.5   638.0   737.0   153.5   133.0   174.0   0.00018442
687.5   638.0   737.0   197.0   174.0   220.0   3.3961e-05
687.5   638.0   737.0   246.0   220.0   272.0   -2.4881e-06
687.5   638.0   737.0   301.0   272.0   330.0   9.0909e-05
687.5   638.0   737.0   362.5   330.0   395.0   -0.00036007
687.5   638.0   737.0   431.5   395.0   468.0   0.0015
687.5   638.0   737.0   508.0   468.0   548.0   -0.0027891
687.5   638.0   737.0   593.0   548.0   638.0   0.00543
687.5   638.0   737.0   687.5   638.0   737.0   -0.0028196
687.5   638.0   737.0   791.5   737.0   846.0   0.0071073
687.5   638.0   737.0   906.5   846.0   967.0   -0.0012637
687.5   638.0   737.0   1034.0   967.0   1101.0   0.0017756
687.5   638.0   737.0   1174.5   1101.0   1248.0   -0.00031284
687.5   638.0   737.0   1329.0   1248.0   1410.0   0.000617
687.5   638.0   737.0   1499.0   1410.0   1588.0   -3.1139e-05
687.5   638.0   737.0   1686.0   1588.0   1784.0   0.00014113
687.5   638.0   737.0   1892.0   1784.0   2000.0   -1.5684e-05
687.5   638.0   737.0   2119.0   2000.0   2238.0   3.8403e-05
687.5   638.0   737.0   2369.0   2238.0   2500.0   2.6542e-05
687.5   638.0   737.0   2643.5   2500.0   2787.0   -2.952e-05
791.5   737.0   846.0   115.0   97.0   133.0   -0.00033193
791.5   737.0   846.0   153.5   133.0   174.0   0.00014389
791.5   737.0   846.0   197.0   174.0   220.0   -5.1115e-05
791.5   737.0   846.0   246.0   220.0   272.0   3.0452e-05
791.5   737.0   846.0   301.0   272.0   330.0   -1.9691e-05
791.5   737.0   846.0   362.5   330.0   395.0   0.00017748
791.5   737.0   846.0   431.5   395.0   468.0   -0.00046917
791.5   737.0   846.0   508.0   468.0   548.0   0.0012941
791.5   737.0   846.0   593.0   548.0   638.0   -0.0011366
791.5   737.0   846.0   687.5   638.0   737.0   0.0065259
791.5   737.0   846.0   791.5   737.0   846.0   0.006358
791.5   737.0   846.0   906.5   846.0   967.0   0.0092597
791.5   737.0   846.0   1034.0   967.0   1101.0   -0.00081145
791.5   737.0   846.0   1174.5   1101.0   1248.0   0.0023747
791.5   737.0   846.0   1329.0   1248.0   1410.0   -0.00057744
791.5   737.0   846.0   1499.0   1410.0   1588.0   0.0006572
791.5   737.0   846.0   1686.0   1588.0   1784.0   -0.00010329
791.5   737.0   846.0   1892.0   1784.0   2000.0   0.00015206
791.5   737.0   846.0   2119.0   2000.0   2238.0   -3.4406e-05
791.5   737.0   846.0   2369.0   2238.0   2500.0   -3.3092e-05
791.5   737.0   846.0   2643.5   2500.0   2787.0   8.5881e-05
906.5   846.0   967.0   115.0   97.0   133.0   -0.00029849
906.5   846.0   967.0   153.5   133.0   174.0   0.0001226
906.5   846.0   967.0   197.0   174.0   220.0   -1.2618e-05
906.5   846.0   967.0   246.0   220.0   272.0   1.4051e-05
906.5   846.0   967.0   301.0   272.0   330.0   1.8946e-05
906.5   846.0   967.0   362.5   330.0   395.0   -3.6351e-05
906.5   846.0   967.0   431.5   395.0   468.0   0.00026122
906.5   846.0   967.0   508.0   468.0   548.0   -0.00035536
906.5   846.0   967.0   593.0   548.0   638.0   0.0010876
906.5   846.0   967.0   687.5   638.0   737.0   -0.00095278
906.5   846.0   967.0   791.5   737.0   846.0   0.0082983
906.5   846.0   967.0   906.5   846.0   967.0   0.019575
906.5   846.0   967.0   1034.0   967.0   1101.0   0.011738
906.5   846.0   967.0   1174.5   1101.0   1248.0   -0.00069578
906.5   846.0   967.0   1329.0   1248.0   1410.0   0.0031866
906.5   846.0   967.0   1499.0   1410.0   1588.0   -0.00051622
906.5   846.0   967.0   1686.0   1588.0   1784.0   0.00086399
906.5   846.0   967.0   1892.0   1784.0   2000.0   -5.5391e-05
906.5   846.0   967.0   2119.0   2000.0   2238.0   0.00019003
906.5   846.0   967.0   2369.0   2238.0   2500.0   0.00022483
906.5   846.0   967.0   2643.5   2500.0   2787.0   -0.00023133
1034.0   967.0   1101.0   115.0   97.0   133.0   -0.00019097
1034.0   967.0   1101.0   153.5   133.0   174.0   8.062e-05
1034.0   967.0   1101.0   197.0   174.0   220.0   -1.8187e-05
1034.0   967.0   1101.0   246.0   220.0   272.0   1.4188e-05
1034.0   967.0   1101.0   301.0   272.0   330.0   -4.2225e-07
1034.0   967.0   1101.0   362.5   330.0   395.0   4.5389e-05
1034.0   967.0   1101.0   431.5   395.0   468.0   -5.5821e-05
1034.0   967.0   1101.0   508.0   468.0   548.0   0.00028393
1034.0   967.0   1101.0   593.0   548.0   638.0   -0.00016583
1034.0   967.0   1101.0   687.5   638.0   737.0   0.0015798
1034.0   967.0   1101.0   791.5   737.0   846.0   -0.00062562
1034.0   967.0   1101.0   906.5   846.0   967.0   0.0099542
1034.0   967.0   1101.0   1034.0   967.0   1101.0   0.036861
1034.0   967.0   1101.0   1174.5   1101.0   1248.0   0.014748
1034.0   967.0   1101.0   1329.0   1248.0   1410.0   -0.0011433
1034.0   967.0   1101.0   1499.0   1410.0   1588.0   0.0036909
1034.0   967.0   1101.0   1686.0   1588.0   1784.0   -0.0008996
1034.0   967.0   1101.0   1892.0   1784.0   2000.0   0.00049
1034.0   967.0   1101.0   2119.0   2000.0   2238.0   4.9404e-05
1034.0   967.0   1101.0   2369.0   2238.0   2500.0   -7.5668e-05
1034.0   967.0   1101.0   2643.5   2500.0   2787.0   0.00047062
1174.5   1101.0   1248.0   115.0   97.0   133.0   -0.00013135
1174.5   1101.0   1248.0   153.5   133.0   174.0   5.4612e-05
1174.5   1101.0   1248.0   197.0   174.0   220.0   -8.3089e-06
1174.5   1101.0   1248.0   246.0   220.0   272.0   7.2589e-06
1174.5   1101.0   1248.0   301.0   272.0   330.0   7.6548e-06
1174.5   1101.0   1248.0   362.5   330.0   395.0   -1.8394e-06
1174.5   1101.0   1248.0   431.5   395.0   468.0   6.8889e-05
1174.5   1101.0   1248.0   508.0   468.0   548.0   -5.7477e-05
1174.5   1101.0   1248.0   593.0   548.0   638.0   0.00032808
1174.5   1101.0   1248.0   687.5   638.0   737.0   -0.00014902
1174.5   1101.0   1248.0   791.5   737.0   846.0   0.0018993
1174.5   1101.0   1248.0   906.5   846.0   967.0   4.8636e-05
1174.5   1101.0   1248.0   1034.0   967.0   1101.0   0.011947
1174.5   1101.0   1248.0   1174.5   1101.0   1248.0   0.053294
1174.5   1101.0   1248.0   1329.0   1248.0   1410.0   0.017384
1174.5   1101.0   1248.0   1499.0   1410.0   1588.0   -0.0021117
1174.5   1101.0   1248.0   1686.0   1588.0   1784.0   0.0046599
1174.5   1101.0   1248.0   1892.0   1784.0   2000.0   -0.00064197
1174.5   1101.0   1248.0   2119.0   2000.0   2238.0   0.00086045
1174.5   1101.0   1248.0   2369.0   2238.0   2500.0   0.00024558
1174.5   1101.0   1248.0   2643.5   2500.0   2787.0   -6.4061e-05
1329.0   1248.0   1410.0   115.0   97.0   133.0   -7.947e-05
1329.0   1248.0   1410.0   153.5   133.0   174.0   3.344e-05
1329.0   1248.0   1410.0   197.0   174.0   220.0   -6.73e-06
1329.0   1248.0   1410.0   246.0   220.0   272.0   6.4073e-06
1329.0   1248.0   1410.0   301.0   272.0   330.0   -4.8175e-07
1329.0   1248.0   1410.0   362.5   330.0   395.0   1.8378e-05
1329.0   1248.0   1410.0   431.5   395.0   468.0   -1.383e-05
1329.0   1248.0   1410.0   508.0   468.0   548.0   0.0001039
1329.0   1248.0   1410.0   593.0   548.0   638.0   -6.8471e-05
1329.0   1248.0   1410.0   687.5   638.0   737.0   0.00051181
1329.0   1248.0   1410.0   791.5   737.0   846.0   -0.00035797
1329.0   1248.0   1410.0   906.5   846.0   967.0   0.0025854
1329.0   1248.0   1410.0   1034.0   967.0   1101.0   -7.3839e-05
1329.0   1248.0   1410.0   1174.5   1101.0   1248.0   0.013261
1329.0   1248.0   1410.0   1329.0   1248.0   1410.0   0.064684
1329.0   1248.0   1410.0   1499.0   1410.0   1588.0   0.019558
1329.0   1248.0   1410.0   1686.0   1588.0   1784.0   -0.0020128
1329.0   1248.0   1410.0   1892.0   1784.0   2000.0   0.0036951
1329.0   1248.0   1410.0   2119.0   2000.0   2238.0   -0.00097748
1329.0   1248.0   1410.0   2369.0   2238.0   2500.0   0.0010554
1329.0   1248.0   1410.0   2643.5   2500.0   2787.0   -0.00046412
1499.0   1410.0   1588.0   115.0   97.0   133.0   -5.8906e-05
1499.0   1410.0   1588.0   153.5   133.0   174.0   2.4583e-05
1499.0   1410.0   1588.0   197.0   174.0   220.0   -4.1257e-06
1499.0   1410.0   1588.0   246.0   220.0   272.0   3.3676e-06
1499.0   1410.0   1588.0   301.0   272.0   330.0   3.2759e-06
1499.0   1410.0   1588.0   362.5   330.0   395.0   2.3288e-06
1499.0   1410.0   1588.0   431.5   395.0   468.0   2.2536e-05
1499.0   1410.0   1588.0   508.0   468.0   548.0   -1.168e-05
1499.0   1410.0   1588.0   593.0   548.0   638.0   0.00012242
1499.0   1410.0   1588.0   687.5   638.0   737.0   -4.363e-05
1499.0   1410.0   1588.0   791.5   737.0   846.0   0.00064195
1499.0   1410.0   1588.0   906.5   846.0   967.0   -0.00058757
1499.0   1410.0   1588.0   1034.0   967.0   1101.0   0.0033956
1499.0   1410.0   1588.0   1174.5   1101.0   1248.0   -0.00076054
1499.0   1410.0   1588.0   1329.0   1248.0   1410.0   0.015075
1499.0   1410.0   1588.0   1499.0   1410.0   1588.0   0.073839
1499.0   1410.0   1588.0   1686.0   1588.0   1784.0   0.021614
1499.0   1410.0   1588.0   1892.0   1784.0   2000.0   -0.0021462
1499.0   1410.0   1588.0   2119.0   2000.0   2238.0   0.0050041
1499.0   1410.0   1588.0   2369.0   2238.0   2500.0   -0.0017293
1499.0   1410.0   1588.0   2643.5   2500.0   2787.0   0.0012736
1686.0   1588.0   1784.0   115.0   97.0   133.0   -3.0285e-05
1686.0   1588.0   1784.0   153.5   133.0   174.0   1.2721e-05
1686.0   1588.0   1784.0   197.0   174.0   220.0   -2.3688e-06
1686.0   1588.0   1784.0   246.0   220.0   272.0   2.3251e-06
1686.0   1588.0   1784.0   301.0   272.0   330.0   2.0332e-07
1686.0   1588.0   1784.0   362.5   330.0   395.0   5.6623e-06
1686.0   1588.0   1784.0   431.5   395.0   468.0   6.237e-07
1686.0   1588.0   1784.0   508.0   468.0   548.0   3.0173e-05
1686.0   1588.0   1784.0   593.0   548.0   638.0   -5.2485e-06
1686.0   1588.0   1784.0   687.5   638.0   737.0   0.00010395
1686.0   1588.0   1784.0   791.5   737.0   846.0   5.7324e-05
1686.0   1588.0   1784.0   906.5   846.0   967.0   0.00068994
1686.0   1588.0   1784.0   1034.0   967.0   1101.0   -0.00043185
1686.0   1588.0   1784.0   1174.5   1101.0   1248.0   0.0031812
1686.0   1588.0   1784.0   1329.0   1248.0   1410.0   0.00037696
1686.0   1588.0   1784.0   1499.0   1410.0   1588.0   0.0096877
1686.0   1588.0   1784.0   1686.0   1588.0   1784.0   0.088931
1686.0   1588.0   1784.0   1892.0   1784.0   2000.0   0.015264
1686.0   1588.0   1784.0   2119.0   2000.0   2238.0   -0.0025432
1686.0   1588.0   1784.0   2369.0   2238.0   2500.0   0.0038653
1686.0   1588.0   1784.0   2643.5   2500.0   2787.0   -0.0018499
1892.0   1784.0   2000.0   115.0   97.0   133.0   -2.5993e-05
1892.0   1784.0   2000.0   153.5   133.0   174.0   1.0818e-05
1892.0   1784.0   2000.0   197.0   174.0   220.0   -1.6996e-06
1892.0   1784.0   2000.0   246.0   220.0   272.0   1.2535e-06
1892.0   1784.0   2000.0   301.0   272.0   330.0   1.4793e-06
1892.0   1784.0   2000.0   362.5   330.0   395.0   1.1962e-06
1892.0   1784.0   2000.0   431.5   395.0   468.0   9.0488e-06
1892.0   1784.0   2000.0   508.0   468.0   548.0   -1.353e-06
1892.0   1784.0   2000.0   593.0   548.0   638.0   4.2611e-05
1892.0   1784.0   2000.0   687.5   638.0   737.0   -2.5689e-05
1892.0   1784.0   2000.0   791.5   737.0   846.0   0.00012651
1892.0   1784.0   2000.0   906.5   846.0   967.0   -0.00015402
1892.0   1784.0   2000.0   1034.0   967.0   1101.0   0.0012211
1892.0   1784.0   2000.0   1174.5   1101.0   1248.0   -0.0011022
1892.0   1784.0   2000.0   1329.0   1248.0   1410.0   0.0039573
1892.0   1784.0   2000.0   1499.0   1410.0   1588.0   -0.0022002
1892.0   1784.0   2000.0   1686.0   1588.0   1784.0   0.011468
1892.0   1784.0   2000.0   1892.0   1784.0   2000.0   0.091308
1892.0   1784.0   2000.0   2119.0   2000.0   2238.0   0.014054
1892.0   1784.0   2000.0   2369.0   2238.0   2500.0   -0.0052543
1892.0   1784.0   2000.0   2643.5   2500.0   2787.0   0.0041303
2119.0   2000.0   2238.0   115.0   97.0   133.0   -1.2392e-05
2119.0   2000.0   2238.0   153.5   133.0   174.0   5.1781e-06
2119.0   2000.0   2238.0   197.0   174.0   220.0   -8.7766e-07
2119.0   2000.0   2238.0   246.0   220.0   272.0   6.8287e-07
2119.0   2000.0   2238.0   301.0   272.0   330.0   9.0515e-07
2119.0   2000.0   2238.0   362.5   330.0   395.0   1.0966e-06
2119.0   2000.0   2238.0   431.5   395.0   468.0   -1.0907e-07
2119.0   2000.0   2238.0   508.0   468.0   548.0   1.3757e-05
2119.0   2000.0   2238.0   593.0   548.0   638.0   -9.8042e-06
2119.0   2000.0   2238.0   687.5   638.0   737.0   3.6635e-05
2119.0   2000.0   2238.0   791.5   737.0   846.0   3.4889e-05
2119.0   2000.0   2238.0   906.5   846.0   967.0   0.00020025
2119.0   2000.0   2238.0   1034.0   967.0   1101.0   -0.00028017
2119.0   2000.0   2238.0   1174.5   1101.0   1248.0   0.0012576
2119.0   2000.0   2238.0   1329.0   1248.0   1410.0   -0.0011803
2119.0   2000.0   2238.0   1499.0   1410.0   1588.0   0.0034362
2119.0   2000.0   2238.0   1686.0   1588.0   1784.0   -0.0029215
2119.0   2000.0   2238.0   1892.0   1784.0   2000.0   0.015026
2119.0   2000.0   2238.0   2119.0   2000.0   2238.0   0.09046
2119.0   2000.0   2238.0   2369.0   2238.0   2500.0   0.029634
