#: table_doi: 10.17182/hepdata.115022.v2/t29
#: name: ak7_correlations_y2_y1
#: description: The correlation matrix at the particle level of inclusive jet production cross section as a function of the jet transverse momentum~$p_\mathrm{T}$ for jets in $0.5 < |y| < 1.0$and $|y| < 0.5$ clustered using the anti-$k_\mathrm{t}$ algorithm with $R=0.7$. It contains contributions from the data and from the \textsc{PYTHIA}~8 sample used to perform the unfolding.
#: data_file: ak7_correlations_y2_y1.yaml
#: keyword observables: correlations
Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   correlation
1329.0   1248.0   1410.0   301.0   272.0   330.0   3.7696e-08
1329.0   1248.0   1410.0   362.5   330.0   395.0   1.711e-05
1329.0   1248.0   1410.0   431.5   395.0   468.0   -1.1482e-05
1329.0   1248.0   1410.0   508.0   468.0   548.0   0.00011187
1329.0   1248.0   1410.0   593.0   548.0   638.0   -9.2117e-05
1329.0   1248.0   1410.0   687.5   638.0   737.0   0.000617
1329.0   1248.0   1410.0   791.5   737.0   846.0   -0.00057744
1329.0   1248.0   1410.0   906.5   846.0   967.0   0.0031866
1329.0   1248.0   1410.0   1034.0   967.0   1101.0   -0.0011433
1329.0   1248.0   1410.0   1174.5   1101.0   1248.0   0.017384
1329.0   1248.0   1410.0   1329.0   1248.0   1410.0   0.064684
1329.0   1248.0   1410.0   1499.0   1410.0   1588.0   0.015075
1329.0   1248.0   1410.0   1686.0   1588.0   1784.0   0.00037696
1329.0   1248.0   1410.0   1892.0   1784.0   2000.0   0.0039573
1329.0   1248.0   1410.0   2119.0   2000.0   2238.0   -0.0011803
1329.0   1248.0   1410.0   2369.0   2238.0   2500.0   0.0018882
1329.0   1248.0   1410.0   2643.5   2500.0   2787.0   -0.00077504
1329.0   1248.0   1410.0   2945.0   2787.0   3103.0   0.00038526
1499.0   1410.0   1588.0   115.0   97.0   133.0   -3.3195e-05
1499.0   1410.0   1588.0   153.5   133.0   174.0   1.3487e-05
1499.0   1410.0   1588.0   197.0   174.0   220.0   -1.8037e-06
1499.0   1410.0   1588.0   246.0   220.0   272.0   2.0477e-06
1499.0   1410.0   1588.0   301.0   272.0   330.0   2.6229e-06
1499.0   1410.0   1588.0   362.5   330.0   395.0   1.9303e-06
1499.0   1410.0   1588.0   431.5   395.0   468.0   1.9517e-05
1499.0   1410.0   1588.0   508.0   468.0   548.0   -7.5284e-06
1499.0   1410.0   1588.0   593.0   548.0   638.0   9.1688e-05
1499.0   1410.0   1588.0   687.5   638.0   737.0   -3.1139e-05
1499.0   1410.0   1588.0   791.5   737.0   846.0   0.0006572
1499.0   1410.0   1588.0   906.5   846.0   967.0   -0.00051622
1499.0   1410.0   1588.0   1034.0   967.0   1101.0   0.0036909
1499.0   1410.0   1588.0   1174.5   1101.0   1248.0   -0.0021117
1499.0   1410.0   1588.0   1329.0   1248.0   1410.0   0.019558
1499.0   1410.0   1588.0   1499.0   1410.0   1588.0   0.073839
1499.0   1410.0   1588.0   1686.0   1588.0   1784.0   0.0096877
1499.0   1410.0   1588.0   1892.0   1784.0   2000.0   -0.0022002
1499.0   1410.0   1588.0   2119.0   2000.0   2238.0   0.0034362
1499.0   1410.0   1588.0   2369.0   2238.0   2500.0   -0.003249
1499.0   1410.0   1588.0   2643.5   2500.0   2787.0   0.0013711
1499.0   1410.0   1588.0   2945.0   2787.0   3103.0   -0.0010286
1686.0   1588.0   1784.0   115.0   97.0   133.0   -2.0819e-05
1686.0   1588.0   1784.0   153.5   133.0   174.0   8.5854e-06
1686.0   1588.0   1784.0   197.0   174.0   220.0   -1.6564e-06
1686.0   1588.0   1784.0   246.0   220.0   272.0   1.6328e-06
1686.0   1588.0   1784.0   301.0   272.0   330.0   9.1963e-07
1686.0   1588.0   1784.0   362.5   330.0   395.0   4.5334e-06
1686.0   1588.0   1784.0   431.5   395.0   468.0   5.3708e-06
1686.0   1588.0   1784.0   508.0   468.0   548.0   2.5907e-05
1686.0   1588.0   1784.0   593.0   548.0   638.0   9.8849e-06
1686.0   1588.0   1784.0   687.5   638.0   737.0   0.00014113
1686.0   1588.0   1784.0   791.5   737.0   846.0   -0.00010329
1686.0   1588.0   1784.0   906.5   846.0   967.0   0.00086399
1686.0   1588.0   1784.0   1034.0   967.0   1101.0   -0.0008996
1686.0   1588.0   1784.0   1174.5   1101.0   1248.0   0.0046599
1686.0   1588.0   1784.0   1329.0   1248.0   1410.0   -0.0020128
1686.0   1588.0   1784.0   1499.0   1410.0   1588.0   0.021614
1686.0   1588.0   1784.0   1686.0   1588.0   1784.0   0.088931
1686.0   1588.0   1784.0   1892.0   1784.0   2000.0   0.011468
1686.0   1588.0   1784.0   2119.0   2000.0   2238.0   -0.0029215
1686.0   1588.0   1784.0   2369.0   2238.0   2500.0   0.0067485
1686.0   1588.0   1784.0   2643.5   2500.0   2787.0   -0.0020322
1686.0   1588.0   1784.0   2945.0   2787.0   3103.0   0.0021283
1892.0   1784.0   2000.0   115.0   97.0   133.0   -1.4941e-05
1892.0   1784.0   2000.0   153.5   133.0   174.0   6.0834e-06
1892.0   1784.0   2000.0   197.0   174.0   220.0   -8.7579e-07
1892.0   1784.0   2000.0   246.0   220.0   272.0   5.6889e-07
1892.0   1784.0   2000.0   301.0   272.0   330.0   1.3355e-06
1892.0   1784.0   2000.0   362.5   330.0   395.0   1.1142e-07
1892.0   1784.0   2000.0   431.5   395.0   468.0   6.4747e-06
1892.0   1784.0   2000.0   508.0   468.0   548.0   -2.7753e-06
1892.0   1784.0   2000.0   593.0   548.0   638.0   2.5696e-05
1892.0   1784.0   2000.0   687.5   638.0   737.0   -1.5684e-05
1892.0   1784.0   2000.0   791.5   737.0   846.0   0.00015206
1892.0   1784.0   2000.0   906.5   846.0   967.0   -5.5391e-05
1892.0   1784.0   2000.0   1034.0   967.0   1101.0   0.00049
1892.0   1784.0   2000.0   1174.5   1101.0   1248.0   -0.00064197
1892.0   1784.0   2000.0   1329.0   1248.0   1410.0   0.0036951
1892.0   1784.0   2000.0   1499.0   1410.0   1588.0   -0.0021462
1892.0   1784.0   2000.0   1686.0   1588.0   1784.0   0.015264
1892.0   1784.0   2000.0   1892.0   1784.0   2000.0   0.091308
1892.0   1784.0   2000.0   2119.0   2000.0   2238.0   0.015026
1892.0   1784.0   2000.0   2369.0   2238.0   2500.0   -0.012254
1892.0   1784.0   2000.0   2643.5   2500.0   2787.0   0.0064061
1892.0   1784.0   2000.0   2945.0   2787.0   3103.0   -0.0026159
2119.0   2000.0   2238.0   115.0   97.0   133.0   -7.6656e-06
